sub_bucket_id,gene
emt_initiation_louvain_4,CCNG2
emt_initiation_louvain_4,CDKN1A
emt_initiation_louvain_4,CDKN1B
emt_initiation_louvain_4,CDKN1C
emt_initiation_louvain_4,CDKN2B
emt_initiation_louvain_4,DDIT3
emt_initiation_louvain_4,DUSP1
emt_initiation_louvain_4,EDN1
emt_initiation_louvain_4,ERO1A
emt_initiation_louvain_4,F3
emt_initiation_louvain_4,FOS
emt_initiation_louvain_4,FOSL1
emt_initiation_louvain_4,FOSL2
emt_initiation_louvain_4,FOXO3
emt_initiation_louvain_4,HSPA5
emt_initiation_louvain_4,IER3
emt_initiation_louvain_4,IGFBP1
emt_initiation_louvain_4,IGFBP3
emt_initiation_louvain_4,IL6
emt_initiation_louvain_4,JUN
emt_initiation_louvain_4,KLF6
emt_initiation_louvain_4,LOX
emt_initiation_louvain_4,LXN
emt_initiation_louvain_4,MAFF
emt_initiation_louvain_4,MMP7
emt_initiation_louvain_4,MYC
emt_initiation_louvain_4,NOCT
emt_initiation_louvain_4,NPPA
emt_initiation_louvain_4,PIM1
emt_initiation_louvain_4,PLAUR
emt_initiation_louvain_4,PPP1R15A
emt_initiation_louvain_4,RBL1
emt_initiation_louvain_4,SERPINE1
emt_initiation_louvain_4,SERPINF1
emt_initiation_louvain_4,SP1
emt_initiation_louvain_4,TGM2
emt_initiation_louvain_4,THBS1
emt_initiation_louvain_4,TIMP1
emt_initiation_louvain_4,TIPARP
emt_initiation_louvain_4,TNFAIP3
emt_initiation_louvain_4,VLDLR
emt_initiation_louvain_4,ZFP36
emt_initiation_louvain_5,ACVR1
emt_initiation_louvain_5,ACVR1B
emt_initiation_louvain_5,ACVR1C
emt_initiation_louvain_5,ACVR2A
emt_initiation_louvain_5,ACVR2B
emt_initiation_louvain_5,AMH
emt_initiation_louvain_5,AMHR2
emt_initiation_louvain_5,BAMBI
emt_initiation_louvain_5,BMP2
emt_initiation_louvain_5,BMP4
emt_initiation_louvain_5,BMP5
emt_initiation_louvain_5,BMP6
emt_initiation_louvain_5,BMP7
emt_initiation_louvain_5,BMP8A
emt_initiation_louvain_5,BMP8B
emt_initiation_louvain_5,BMPR1A
emt_initiation_louvain_5,BMPR1B
emt_initiation_louvain_5,BMPR2
emt_initiation_louvain_5,CHRD
emt_initiation_louvain_5,FST
emt_initiation_louvain_5,GDF5
emt_initiation_louvain_5,GDF6
emt_initiation_louvain_5,GDF7
emt_initiation_louvain_5,GREM1
emt_initiation_louvain_5,GREM2
emt_initiation_louvain_5,HAMP
emt_initiation_louvain_5,HFE
emt_initiation_louvain_5,HJV
emt_initiation_louvain_5,IGSF1
emt_initiation_louvain_5,INHA
emt_initiation_louvain_5,INHBA
emt_initiation_louvain_5,INHBB
emt_initiation_louvain_5,INHBC
emt_initiation_louvain_5,INHBE
emt_initiation_louvain_5,LEFTY1
emt_initiation_louvain_5,LEFTY2
emt_initiation_louvain_5,MICOS10-NBL1
emt_initiation_louvain_5,NEO1
emt_initiation_louvain_5,NODAL
emt_initiation_louvain_5,NOG
emt_initiation_louvain_5,PITX2
emt_initiation_louvain_5,RGMA
emt_initiation_louvain_5,RGMB
emt_initiation_louvain_5,TF
emt_initiation_louvain_5,TFR2
emt_initiation_louvain_6,BGN
emt_initiation_louvain_6,CHST2
emt_initiation_louvain_6,COL5A1
emt_initiation_louvain_6,DCN
emt_initiation_louvain_6,FBN1
emt_initiation_louvain_6,FMOD
emt_initiation_louvain_6,ID1
emt_initiation_louvain_6,ID2
emt_initiation_louvain_6,ID3
emt_initiation_louvain_6,ID4
emt_initiation_louvain_6,LEMD3
emt_initiation_louvain_6,LRRC32
emt_initiation_louvain_6,LTBP1
emt_initiation_louvain_6,NEDD4L
emt_initiation_louvain_6,NRROS
emt_initiation_louvain_6,SKI
emt_initiation_louvain_6,SKIL
emt_initiation_louvain_6,SMAD1
emt_initiation_louvain_6,SMAD2
emt_initiation_louvain_6,SMAD3
emt_initiation_louvain_6,SMAD4
emt_initiation_louvain_6,SMAD5
emt_initiation_louvain_6,SMAD6
emt_initiation_louvain_6,SMAD7
emt_initiation_louvain_6,SMAD9
emt_initiation_louvain_6,SMURF1
emt_initiation_louvain_6,SMURF2
emt_initiation_louvain_6,TGFB1
emt_initiation_louvain_6,TGFB2
emt_initiation_louvain_6,TGFB3
emt_initiation_louvain_6,TGFBI
emt_initiation_louvain_6,TGFBR1
emt_initiation_louvain_6,TGFBR2
emt_initiation_louvain_6,TGIF1
emt_initiation_louvain_6,TGIF2
emt_initiation_louvain_6,ZFYVE16
emt_initiation_louvain_6,ZFYVE9
emt_initiation_louvain_7,ATXN1
emt_initiation_louvain_7,ATXN1L
emt_initiation_louvain_7,CCAR2
emt_initiation_louvain_7,CHD8
emt_initiation_louvain_7,CIRSR
emt_initiation_louvain_7,CITED2
emt_initiation_louvain_7,CREBBP
emt_initiation_louvain_7,CSNK2A1
emt_initiation_louvain_7,CTBP1
emt_initiation_louvain_7,CTBP2
emt_initiation_louvain_7,E2F4
emt_initiation_louvain_7,E2F5
emt_initiation_louvain_7,EP300
emt_initiation_louvain_7,HDAC1
emt_initiation_louvain_7,HDAC2
emt_initiation_louvain_7,ISG20
emt_initiation_louvain_7,KAT2A
emt_initiation_louvain_7,KAT2B
emt_initiation_louvain_7,KLF7
emt_initiation_louvain_7,LDHB
emt_initiation_louvain_7,LZTS2
emt_initiation_louvain_7,MCC
emt_initiation_louvain_7,MXI1
emt_initiation_louvain_7,NCOR1
emt_initiation_louvain_7,NCOR2
emt_initiation_louvain_7,PLAC8
emt_initiation_louvain_7,RBPJ
emt_initiation_louvain_7,RBPJL
emt_initiation_louvain_7,RUVBL1
emt_initiation_louvain_7,SAP30
emt_initiation_louvain_7,SIN3A
emt_initiation_louvain_7,SKP1
emt_initiation_louvain_7,SNW1
emt_initiation_louvain_7,SPEN
emt_initiation_louvain_7,TBL1X
emt_initiation_louvain_7,TBL1XR1
emt_initiation_louvain_7,TBL1Y
emt_initiation_louvain_7,TFDP1
emt_initiation_louvain_7,TLE1
emt_initiation_louvain_7,TLE2
emt_initiation_louvain_7,TLE3
emt_initiation_louvain_7,TLE4
emt_initiation_louvain_7,ZNF292
emt_initiation_louvain_8,ADAM17
emt_initiation_louvain_8,APH1A
emt_initiation_louvain_8,APH1B
emt_initiation_louvain_8,DLL1
emt_initiation_louvain_8,DLL3
emt_initiation_louvain_8,DLL4
emt_initiation_louvain_8,DTX1
emt_initiation_louvain_8,DTX2
emt_initiation_louvain_8,DTX3
emt_initiation_louvain_8,DTX3L
emt_initiation_louvain_8,DTX4
emt_initiation_louvain_8,HDLBP
emt_initiation_louvain_8,HES1
emt_initiation_louvain_8,HES5
emt_initiation_louvain_8,HEY1
emt_initiation_louvain_8,HEY2
emt_initiation_louvain_8,HEYL
emt_initiation_louvain_8,JAG1
emt_initiation_louvain_8,JAG2
emt_initiation_louvain_8,LFNG
emt_initiation_louvain_8,MAML1
emt_initiation_louvain_8,MAML2
emt_initiation_louvain_8,MAML3
emt_initiation_louvain_8,MFNG
emt_initiation_louvain_8,NCSTN
emt_initiation_louvain_8,NOTCH1
emt_initiation_louvain_8,NOTCH2
emt_initiation_louvain_8,NOTCH3
emt_initiation_louvain_8,NOTCH4
emt_initiation_louvain_8,NRARP
emt_initiation_louvain_8,NUMB
emt_initiation_louvain_8,NUMBL
emt_initiation_louvain_8,PSEN1
emt_initiation_louvain_8,PSEN2
emt_initiation_louvain_8,PSENEN
emt_initiation_louvain_8,PTCRA
emt_initiation_louvain_8,RFNG
emt_initiation_louvain_8,TLE6
emt_initiation_louvain_9,AKAP12
emt_initiation_louvain_9,ARRB1
emt_initiation_louvain_9,ARRB2
emt_initiation_louvain_9,BHLHE40
emt_initiation_louvain_9,BOC
emt_initiation_louvain_9,BTRC
emt_initiation_louvain_9,CDON
emt_initiation_louvain_9,COPS7A
emt_initiation_louvain_9,CSNK1A1L
emt_initiation_louvain_9,CSNK1D
emt_initiation_louvain_9,CSNK1E
emt_initiation_louvain_9,CSNK1G1
emt_initiation_louvain_9,CSNK1G2
emt_initiation_louvain_9,CSNK1G3
emt_initiation_louvain_9,CUL1
emt_initiation_louvain_9,CUL3
emt_initiation_louvain_9,DHH
emt_initiation_louvain_9,DISP1
emt_initiation_louvain_9,EFCAB7
emt_initiation_louvain_9,EVC
emt_initiation_louvain_9,EVC2
emt_initiation_louvain_9,FBXW11
emt_initiation_louvain_9,GAS1
emt_initiation_louvain_9,GLI1
emt_initiation_louvain_9,GLI2
emt_initiation_louvain_9,GLI3
emt_initiation_louvain_9,GPR161
emt_initiation_louvain_9,GRK2
emt_initiation_louvain_9,GRK3
emt_initiation_louvain_9,HHAT
emt_initiation_louvain_9,HHIP
emt_initiation_louvain_9,IHH
emt_initiation_louvain_9,IQCE
emt_initiation_louvain_9,ITCH
emt_initiation_louvain_9,KDM3A
emt_initiation_louvain_9,KIF3A
emt_initiation_louvain_9,KIF7
emt_initiation_louvain_9,KLHL24
emt_initiation_louvain_9,LRP2
emt_initiation_louvain_9,MEGF8
emt_initiation_louvain_9,MGRN1
emt_initiation_louvain_9,MOSMO
emt_initiation_louvain_9,NFIL3
emt_initiation_louvain_9,PNRC1
emt_initiation_louvain_9,PRKACA
emt_initiation_louvain_9,PRKACB
emt_initiation_louvain_9,PRKACG
emt_initiation_louvain_9,PTCH1
emt_initiation_louvain_9,PTCH2
emt_initiation_louvain_9,RBX1
emt_initiation_louvain_9,SCUBE2
emt_initiation_louvain_9,SHH
emt_initiation_louvain_9,SMO
emt_initiation_louvain_9,SPOP
emt_initiation_louvain_9,SPOPL
emt_initiation_louvain_9,SUFU
emt_initiation_louvain_9,THSD4
emt_initiation_louvain_9,TMEM45A
emt_initiation_louvain_9,TPD52
emt_initiation_louvain_9,TPTEP2-CSNK1E
emt_initiation_louvain_10,CCDC88C
emt_initiation_louvain_10,CSNK2A2
emt_initiation_louvain_10,CSNK2A3
emt_initiation_louvain_10,CSNK2B
emt_initiation_louvain_10,CXXC4
emt_initiation_louvain_10,DAAM1
emt_initiation_louvain_10,DAAM2
emt_initiation_louvain_10,DVL1
emt_initiation_louvain_10,DVL2
emt_initiation_louvain_10,DVL3
emt_initiation_louvain_10,FZD3
emt_initiation_louvain_10,FZD6
emt_initiation_louvain_10,FZD9
emt_initiation_louvain_10,INVS
emt_initiation_louvain_10,NKD1
emt_initiation_louvain_10,NKD2
emt_initiation_louvain_10,PRICKLE1
emt_initiation_louvain_10,PRICKLE2
emt_initiation_louvain_10,PRICKLE3
emt_initiation_louvain_10,PRICKLE4
emt_initiation_louvain_10,SENP2
emt_initiation_louvain_10,SLC25A1
emt_initiation_louvain_10,TES
emt_initiation_louvain_10,VANGL1
emt_initiation_louvain_10,VANGL2
emt_initiation_louvain_11,APC
emt_initiation_louvain_11,APC2
emt_initiation_louvain_11,AXIN1
emt_initiation_louvain_11,AXIN2
emt_initiation_louvain_11,CACYBP
emt_initiation_louvain_11,CBY1
emt_initiation_louvain_11,CSNK1A1
emt_initiation_louvain_11,CTNNB1
emt_initiation_louvain_11,CTNNBIP1
emt_initiation_louvain_11,CTNND2
emt_initiation_louvain_11,DPYSL4
emt_initiation_louvain_11,FRAT1
emt_initiation_louvain_11,FRAT2
emt_initiation_louvain_11,GSK3B
emt_initiation_louvain_11,LARGE1
emt_initiation_louvain_11,LEF1
emt_initiation_louvain_11,NLK
emt_initiation_louvain_11,SOX17
emt_initiation_louvain_11,TCF7
emt_initiation_louvain_11,TCF7L1
emt_initiation_louvain_11,TCF7L2
emt_initiation_louvain_12,APCDD1
emt_initiation_louvain_12,B3GALT6
emt_initiation_louvain_12,BCAN
emt_initiation_louvain_12,CCN4
emt_initiation_louvain_12,CCN5
emt_initiation_louvain_12,CER1
emt_initiation_louvain_12,CHST3
emt_initiation_louvain_12,DKK1
emt_initiation_louvain_12,DKK2
emt_initiation_louvain_12,DKK4
emt_initiation_louvain_12,DTNA
emt_initiation_louvain_12,EXT1
emt_initiation_louvain_12,FRZB
emt_initiation_louvain_12,FZD1
emt_initiation_louvain_12,FZD10
emt_initiation_louvain_12,FZD2
emt_initiation_louvain_12,FZD4
emt_initiation_louvain_12,FZD5
emt_initiation_louvain_12,FZD7
emt_initiation_louvain_12,FZD8
emt_initiation_louvain_12,GPC1
emt_initiation_louvain_12,GPC3
emt_initiation_louvain_12,GPC4
emt_initiation_louvain_12,HS3ST1
emt_initiation_louvain_12,LGR4
emt_initiation_louvain_12,LGR5
emt_initiation_louvain_12,LGR6
emt_initiation_louvain_12,LRP5
emt_initiation_louvain_12,LRP6
emt_initiation_louvain_12,MUSK
emt_initiation_louvain_12,NCAN
emt_initiation_louvain_12,NDST1
emt_initiation_louvain_12,NDST2
emt_initiation_louvain_12,NOTUM
emt_initiation_louvain_12,PORCN
emt_initiation_louvain_12,PPFIA4
emt_initiation_louvain_12,RNF43
emt_initiation_louvain_12,ROR1
emt_initiation_louvain_12,ROR2
emt_initiation_louvain_12,RORA
emt_initiation_louvain_12,RSPO1
emt_initiation_louvain_12,RSPO2
emt_initiation_louvain_12,RSPO3
emt_initiation_louvain_12,RSPO4
emt_initiation_louvain_12,RYK
emt_initiation_louvain_12,SDC2
emt_initiation_louvain_12,SDC3
emt_initiation_louvain_12,SDC4
emt_initiation_louvain_12,SFRP1
emt_initiation_louvain_12,SFRP2
emt_initiation_louvain_12,SFRP4
emt_initiation_louvain_12,SFRP5
emt_initiation_louvain_12,SOST
emt_initiation_louvain_12,WIF1
emt_initiation_louvain_12,WNT1
emt_initiation_louvain_12,WNT10A
emt_initiation_louvain_12,WNT10B
emt_initiation_louvain_12,WNT11
emt_initiation_louvain_12,WNT16
emt_initiation_louvain_12,WNT2
emt_initiation_louvain_12,WNT2B
emt_initiation_louvain_12,WNT3
emt_initiation_louvain_12,WNT3A
emt_initiation_louvain_12,WNT4
emt_initiation_louvain_12,WNT5A
emt_initiation_louvain_12,WNT5B
emt_initiation_louvain_12,WNT6
emt_initiation_louvain_12,WNT7A
emt_initiation_louvain_12,WNT7B
emt_initiation_louvain_12,WNT8A
emt_initiation_louvain_12,WNT8B
emt_initiation_louvain_12,WNT9A
emt_initiation_louvain_12,WNT9B
emt_initiation_louvain_12,XPNPEP1
emt_initiation_louvain_12,ZNRF3
emt_maintenance_louvain_0,CACNA1A
emt_maintenance_louvain_0,CACNA1B
emt_maintenance_louvain_0,CACNA1C
emt_maintenance_louvain_0,CACNA1D
emt_maintenance_louvain_0,CACNA1E
emt_maintenance_louvain_0,CACNA1F
emt_maintenance_louvain_0,CACNA1G
emt_maintenance_louvain_0,CACNA1H
emt_maintenance_louvain_0,CACNA1I
emt_maintenance_louvain_0,CACNA1S
emt_maintenance_louvain_0,CACNA2D1
emt_maintenance_louvain_0,CACNA2D2
emt_maintenance_louvain_0,CACNA2D3
emt_maintenance_louvain_0,CACNA2D4
emt_maintenance_louvain_0,CACNB1
emt_maintenance_louvain_0,CACNB2
emt_maintenance_louvain_0,CACNB3
emt_maintenance_louvain_0,CACNB4
emt_maintenance_louvain_0,CACNG1
emt_maintenance_louvain_0,CACNG2
emt_maintenance_louvain_0,CACNG3
emt_maintenance_louvain_0,CACNG4
emt_maintenance_louvain_0,CACNG6
emt_maintenance_louvain_0,CACNG7
emt_maintenance_louvain_0,CACNG8
emt_maintenance_louvain_0,RASGRF1
emt_maintenance_louvain_0,RASGRF2
emt_maintenance_louvain_0,RASGRP1
emt_maintenance_louvain_0,RASGRP2
emt_maintenance_louvain_0,RASGRP3
emt_maintenance_louvain_0,RASGRP4
emt_maintenance_louvain_1,BLNK
emt_maintenance_louvain_1,BTK
emt_maintenance_louvain_1,CDC42
emt_maintenance_louvain_1,HRAS
emt_maintenance_louvain_1,KRAS
emt_maintenance_louvain_1,LAT
emt_maintenance_louvain_1,LCK
emt_maintenance_louvain_1,LYN
emt_maintenance_louvain_1,MAGI1
emt_maintenance_louvain_1,MAGI2
emt_maintenance_louvain_1,MAP4K1
emt_maintenance_louvain_1,MAP4K4
emt_maintenance_louvain_1,NCK2
emt_maintenance_louvain_1,NRAS
emt_maintenance_louvain_1,P3R3URF-PIK3R3
emt_maintenance_louvain_1,PAK1
emt_maintenance_louvain_1,PAK2
emt_maintenance_louvain_1,PDPK1
emt_maintenance_louvain_1,PIK3AP1
emt_maintenance_louvain_1,PIK3CA
emt_maintenance_louvain_1,PIK3CB
emt_maintenance_louvain_1,PIK3CD
emt_maintenance_louvain_1,PIK3R2
emt_maintenance_louvain_1,PIK3R3
emt_maintenance_louvain_1,PKN2
emt_maintenance_louvain_1,PKN3
emt_maintenance_louvain_1,RAC1
emt_maintenance_louvain_1,RAC2
emt_maintenance_louvain_1,RAC3
emt_maintenance_louvain_1,RAP1A
emt_maintenance_louvain_1,RAP1B
emt_maintenance_louvain_1,RAPGEF2
emt_maintenance_louvain_1,RASA1
emt_maintenance_louvain_1,RASA2
emt_maintenance_louvain_1,SOS2
emt_maintenance_louvain_1,SRC
emt_maintenance_louvain_1,SYK
emt_maintenance_louvain_1,TAOK3
emt_maintenance_louvain_1,ZAP70
emt_maintenance_louvain_2,ABI3
emt_maintenance_louvain_2,ARHGEF6
emt_maintenance_louvain_2,CHRM1
emt_maintenance_louvain_2,CHRM2
emt_maintenance_louvain_2,F2R
emt_maintenance_louvain_2,GNA12
emt_maintenance_louvain_2,GNB1
emt_maintenance_louvain_2,GNB2
emt_maintenance_louvain_2,GNB3
emt_maintenance_louvain_2,GNB4
emt_maintenance_louvain_2,GNB5
emt_maintenance_louvain_2,GNG10
emt_maintenance_louvain_2,GNG11
emt_maintenance_louvain_2,GNG12
emt_maintenance_louvain_2,GNG13
emt_maintenance_louvain_2,GNG2
emt_maintenance_louvain_2,GNG3
emt_maintenance_louvain_2,GNG4
emt_maintenance_louvain_2,GNG5
emt_maintenance_louvain_2,GNG7
emt_maintenance_louvain_2,GNG8
emt_maintenance_louvain_2,GNGT1
emt_maintenance_louvain_2,GNGT2
emt_maintenance_louvain_2,GRM2
emt_maintenance_louvain_2,JMJD7-PLA2G4B
emt_maintenance_louvain_2,LPAR1
emt_maintenance_louvain_2,LPAR2
emt_maintenance_louvain_2,LPAR3
emt_maintenance_louvain_2,LPAR4
emt_maintenance_louvain_2,LPAR5
emt_maintenance_louvain_2,LPAR6
emt_maintenance_louvain_2,MRAS
emt_maintenance_louvain_2,PIK3CG
emt_maintenance_louvain_2,PIK3R5
emt_maintenance_louvain_2,PIK3R6
emt_maintenance_louvain_2,PLA2G4A
emt_maintenance_louvain_2,PLA2G4B
emt_maintenance_louvain_2,PLA2G4C
emt_maintenance_louvain_2,PLA2G4D
emt_maintenance_louvain_2,PLA2G4E
emt_maintenance_louvain_2,PLA2G4F
emt_maintenance_louvain_2,PLCG1
emt_maintenance_louvain_2,PLCG2
emt_maintenance_louvain_2,PRKCA
emt_maintenance_louvain_2,PRKCB
emt_maintenance_louvain_2,PRKCG
emt_maintenance_louvain_2,RRAS
emt_maintenance_louvain_2,RRAS2
emt_maintenance_louvain_3,ARRB1
emt_maintenance_louvain_3,ARRB2
emt_maintenance_louvain_3,CACNG5
emt_maintenance_louvain_3,PDCD10
emt_maintenance_louvain_3,PPP2CA
emt_maintenance_louvain_3,PPP2CB
emt_maintenance_louvain_3,PPP2R1A
emt_maintenance_louvain_3,PPP2R1B
emt_maintenance_louvain_3,PPP2R2A
emt_maintenance_louvain_3,PPP2R2B
emt_maintenance_louvain_3,PPP2R2C
emt_maintenance_louvain_3,PPP2R2D
emt_maintenance_louvain_3,PPP2R3A
emt_maintenance_louvain_3,PPP2R3B
emt_maintenance_louvain_3,PPP2R3C
emt_maintenance_louvain_3,PPP2R5A
emt_maintenance_louvain_3,PPP2R5B
emt_maintenance_louvain_3,PPP2R5C
emt_maintenance_louvain_3,PPP2R5D
emt_maintenance_louvain_3,PPP2R5E
emt_maintenance_louvain_3,PPP3CA
emt_maintenance_louvain_3,PPP3CB
emt_maintenance_louvain_3,PPP3CC
emt_maintenance_louvain_3,PPP3R1
emt_maintenance_louvain_3,PPP3R2
emt_maintenance_louvain_3,STK24
emt_maintenance_louvain_3,STK25
emt_maintenance_louvain_3,STK26
emt_maintenance_louvain_3,STK3
emt_maintenance_louvain_4,ARAF
emt_maintenance_louvain_4,ATP1A2
emt_maintenance_louvain_4,ATP1A3
emt_maintenance_louvain_4,ATP1B1
emt_maintenance_louvain_4,BAD
emt_maintenance_louvain_4,BRAF
emt_maintenance_louvain_4,CDC25B
emt_maintenance_louvain_4,DUSP1
emt_maintenance_louvain_4,DUSP10
emt_maintenance_louvain_4,DUSP16
emt_maintenance_louvain_4,DUSP2
emt_maintenance_louvain_4,DUSP3
emt_maintenance_louvain_4,DUSP4
emt_maintenance_louvain_4,DUSP5
emt_maintenance_louvain_4,DUSP6
emt_maintenance_louvain_4,DUSP7
emt_maintenance_louvain_4,DUSP8
emt_maintenance_louvain_4,DUSP9
emt_maintenance_louvain_4,ELK1
emt_maintenance_louvain_4,ELK4
emt_maintenance_louvain_4,FOS
emt_maintenance_louvain_4,JUND
emt_maintenance_louvain_4,MAP2K1
emt_maintenance_louvain_4,MAP2K2
emt_maintenance_louvain_4,MAP2K5
emt_maintenance_louvain_4,MAP3K2
emt_maintenance_louvain_4,MAP3K21
emt_maintenance_louvain_4,MAP3K3
emt_maintenance_louvain_4,MAPK1
emt_maintenance_louvain_4,MAPK10
emt_maintenance_louvain_4,MAPK11
emt_maintenance_louvain_4,MAPK12
emt_maintenance_louvain_4,MAPK13
emt_maintenance_louvain_4,MAPK14
emt_maintenance_louvain_4,MAPK3
emt_maintenance_louvain_4,MAPK7
emt_maintenance_louvain_4,MAPK8
emt_maintenance_louvain_4,MAPK9
emt_maintenance_louvain_4,MAPKAPK2
emt_maintenance_louvain_4,MAPKAPK3
emt_maintenance_louvain_4,MAPKAPK5
emt_maintenance_louvain_4,MAX
emt_maintenance_louvain_4,MECOM
emt_maintenance_louvain_4,MEF2C
emt_maintenance_louvain_4,NF1
emt_maintenance_louvain_4,NFATC1
emt_maintenance_louvain_4,NFATC3
emt_maintenance_louvain_4,PKN1
emt_maintenance_louvain_4,PTPN5
emt_maintenance_louvain_4,PTPN7
emt_maintenance_louvain_4,PTPRR
emt_maintenance_louvain_4,RAF1
emt_maintenance_louvain_4,RPS6KA1
emt_maintenance_louvain_4,RPS6KA2
emt_maintenance_louvain_4,RPS6KA3
emt_maintenance_louvain_4,RPS6KA6
emt_maintenance_louvain_4,SRF
emt_maintenance_louvain_4,YWHAB
emt_maintenance_louvain_4,YWHAE
emt_maintenance_louvain_4,YWHAG
emt_maintenance_louvain_4,YWHAH
emt_maintenance_louvain_4,YWHAQ
emt_maintenance_louvain_4,YWHAZ
emt_maintenance_louvain_5,GADD45B
emt_maintenance_louvain_5,GADD45G
emt_maintenance_louvain_5,JUN
emt_maintenance_louvain_5,MAP2K3
emt_maintenance_louvain_5,MAP2K4
emt_maintenance_louvain_5,MAP2K6
emt_maintenance_louvain_5,MAP2K7
emt_maintenance_louvain_5,MAP3K1
emt_maintenance_louvain_5,MAP3K10
emt_maintenance_louvain_5,MAP3K11
emt_maintenance_louvain_5,MAP3K12
emt_maintenance_louvain_5,MAP3K13
emt_maintenance_louvain_5,MAP3K20
emt_maintenance_louvain_5,MAP3K4
emt_maintenance_louvain_5,MAP3K5
emt_maintenance_louvain_5,MAP3K6
emt_maintenance_louvain_5,MAP3K9
emt_maintenance_louvain_5,MAP4K2
emt_maintenance_louvain_5,MAPK8IP1
emt_maintenance_louvain_5,MAPK8IP2
emt_maintenance_louvain_5,MAPK8IP3
emt_maintenance_louvain_5,PPM1A
emt_maintenance_louvain_5,TAOK1
emt_maintenance_louvain_5,TAOK2
emt_maintenance_louvain_6,C8orf44-SGK3
emt_maintenance_louvain_6,DDIT4
emt_maintenance_louvain_6,EIF4B
emt_maintenance_louvain_6,EIF4E
emt_maintenance_louvain_6,EIF4E1B
emt_maintenance_louvain_6,EIF4E2
emt_maintenance_louvain_6,EIF4EBP1
emt_maintenance_louvain_6,FOXO3
emt_maintenance_louvain_6,LAMTOR3
emt_maintenance_louvain_6,MKNK1
emt_maintenance_louvain_6,MKNK2
emt_maintenance_louvain_6,MLST8
emt_maintenance_louvain_6,MTOR
emt_maintenance_louvain_6,PRKAA1
emt_maintenance_louvain_6,PRKAA2
emt_maintenance_louvain_6,RHEB
emt_maintenance_louvain_6,RPS6
emt_maintenance_louvain_6,RPS6KB1
emt_maintenance_louvain_6,RPS6KB2
emt_maintenance_louvain_6,RPTOR
emt_maintenance_louvain_6,SGK1
emt_maintenance_louvain_6,SGK2
emt_maintenance_louvain_6,STK11
emt_maintenance_louvain_6,STK4
emt_maintenance_louvain_6,TSC1
emt_maintenance_louvain_6,TSC2
emt_maintenance_louvain_7,ATF2
emt_maintenance_louvain_7,ATF4
